pickupArea,Percentage
1,1.29
2,0.48
3,1.65
4,0.3
5,0.36
6,1.89
7,1.2
8,9.46
9,0.0
10,0.06
11,0.06
12,0.06
13,0.0
14,0.57
15,0.51
16,0.42
17,0.12
18,0.03
19,0.6
20,0.3
21,0.33
22,0.51
23,1.89
24,1.17
25,1.59
26,1.2
27,1.05
28,13.39
29,2.01
30,0.36
31,0.57
32,9.28
33,2.67
34,1.14
35,2.43
36,0.48
37,0.87
38,0.84
39,0.69
40,0.54
41,2.31
42,0.84
43,0.69
44,2.7
45,0.51
46,0.96
47,0.51
48,0.51
49,2.94
50,1.44
51,0.6
52,0.03
53,3.42
54,0.51
55,0.21
56,0.63
57,0.03
58,0.12
59,0.06
60,0.57
61,1.26
62,0.27
63,0.27
64,0.03
65,0.3
66,1.17
67,1.59
68,2.43
69,2.07
70,1.44
71,1.68
72,0.39
73,2.34
74,0.09
75,1.41
76,0.69
77,0.54
