pickupArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.59
8,4.71
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,2.94
29,0.0
30,0.0
31,0.0
32,6.47
33,4.71
34,0.0
35,0.59
36,0.0
37,0.0
38,0.59
39,2.35
40,0.59
41,1.76
42,0.0
43,6.47
44,17.06
45,3.53
46,0.0
47,0.59
48,5.29
49,0.59
50,1.18
51,7.06
52,0.0
53,0.0
54,0.0
55,0.0
56,2.94
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,8.82
68,0.0
69,11.18
70,0.59
71,1.76
72,0.59
73,4.12
74,0.0
75,0.0
76,2.94
77,0.0
