dropArea,Percentage
1,0.19
2,0.12
3,0.44
4,0.25
5,0.31
6,4.17
7,7.1
8,34.95
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.06
15,0.06
16,0.06
17,0.0
18,0.0
19,0.06
20,0.0
21,0.25
22,0.62
23,0.12
24,3.68
25,0.0
26,0.0
27,0.06
28,12.02
29,0.06
30,0.0
31,0.0
32,27.73
33,3.68
34,0.19
35,0.25
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.19
42,0.12
43,0.0
44,0.06
45,0.0
46,0.06
47,0.0
48,0.06
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.5
57,0.0
58,0.0
59,0.0
60,0.0
61,0.06
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,1.18
77,0.62
78,0.69
