pickupArea,Percentage
1,0.48
2,0.23
3,2.0
4,0.55
5,1.08
6,9.41
7,2.0
8,17.2
9,0.02
10,0.05
11,0.11
12,0.02
13,0.07
14,1.75
15,0.51
16,2.18
17,0.0
18,0.0
19,0.09
20,0.02
21,0.62
22,0.94
23,0.09
24,1.82
25,0.0
26,0.0
27,0.0
28,7.08
29,0.05
30,0.02
31,0.02
32,15.39
33,1.13
34,0.02
35,0.05
36,0.02
37,0.02
38,0.02
39,0.0
40,0.0
41,0.11
42,0.02
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,4.05
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.02
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,29.51
77,0.57
78,0.62
