dropArea,Percentage
1,0.54
2,0.27
3,0.54
4,0.0
5,0.45
6,0.98
7,0.98
8,8.41
9,0.0
10,0.27
11,0.18
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.09
18,0.0
19,0.0
20,0.18
21,0.09
22,0.09
23,0.18
24,0.63
25,0.98
26,0.89
27,0.0
28,4.56
29,0.72
30,0.63
31,0.89
32,4.11
33,4.92
34,1.07
35,0.63
36,0.63
37,0.36
38,1.34
39,0.18
40,0.72
41,1.7
42,0.54
43,0.89
44,0.89
45,0.0
46,0.45
47,0.0
48,0.54
49,1.79
50,0.54
51,1.52
52,0.0
53,2.24
54,0.18
55,0.0
56,6.62
57,1.88
58,0.98
59,0.89
60,0.54
61,0.36
62,0.81
63,0.63
64,1.34
65,3.76
66,2.06
67,1.88
68,1.07
69,2.15
70,2.95
71,0.89
72,1.52
73,1.16
74,0.81
75,0.81
76,0.81
77,0.81
78,17.53
