pickupArea,Percentage
1,0.57
2,0.33
3,28.13
4,1.08
5,0.45
6,12.06
7,2.19
8,16.82
9,0.0
10,0.0
11,0.2
12,0.02
13,0.02
14,0.43
15,0.07
16,0.41
17,0.0
18,0.01
19,0.01
20,0.0
21,0.15
22,0.17
23,0.01
24,0.53
25,0.0
26,0.01
27,0.0
28,3.01
29,0.01
30,0.0
31,0.01
32,13.64
33,0.47
34,0.03
35,0.01
36,0.0
37,0.0
38,0.0
39,0.01
40,0.0
41,0.02
42,0.0
43,0.01
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.07
57,0.01
58,0.0
59,0.01
60,0.01
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.01
72,0.0
73,0.0
74,0.0
75,0.0
76,13.87
77,3.71
78,0.43
