pickupArea,Percentage
1,3.77
2,2.34
3,18.16
4,4.63
5,1.09
6,18.56
7,3.14
8,11.54
9,0.0
10,0.08
11,0.23
12,0.06
13,0.67
14,1.25
15,0.3
16,1.07
17,0.1
18,0.03
19,0.17
20,0.09
21,0.43
22,0.56
23,0.1
24,0.85
25,0.17
26,0.05
27,0.12
28,2.02
29,0.05
30,0.07
31,0.06
32,7.21
33,0.45
34,0.02
35,0.09
36,0.03
37,0.01
38,0.08
39,0.07
40,0.04
41,0.14
42,0.18
43,0.22
44,0.11
45,0.06
46,0.11
47,0.01
48,0.01
49,0.35
50,0.01
51,0.03
52,0.0
53,0.08
54,0.03
55,0.0
56,0.42
57,0.02
58,0.02
59,0.0
60,0.03
61,0.05
62,0.01
63,0.0
64,0.06
65,0.01
66,0.05
67,0.04
68,0.05
69,0.11
70,0.04
71,0.11
72,0.01
73,0.07
74,0.0
75,0.02
76,4.6
77,9.78
78,3.36
