dropArea,Percentage
1,1.45
2,2.16
3,4.78
4,7.95
5,10.56
6,14.51
7,5.06
8,8.58
9,0.06
10,0.33
11,0.3
12,0.14
13,0.68
14,2.75
15,0.83
16,6.14
17,0.18
18,0.03
19,0.51
20,0.07
21,2.84
22,3.5
23,0.28
24,2.93
25,0.11
26,0.03
27,0.26
28,3.12
29,0.04
30,0.08
31,0.11
32,5.25
33,0.46
34,0.07
35,0.07
36,0.04
37,0.03
38,0.04
39,0.03
40,0.03
41,0.13
42,0.04
43,0.05
44,0.02
45,0.0
46,0.03
47,0.0
48,0.01
49,0.04
50,0.02
51,0.01
52,0.0
53,0.01
54,0.0
55,0.0
56,1.28
57,0.0
58,0.03
59,0.02
60,0.04
61,0.01
62,0.02
63,0.01
64,0.01
65,0.01
66,0.08
67,0.01
68,0.06
69,0.02
70,0.01
71,0.03
72,0.02
73,0.02
74,0.0
75,0.01
76,9.19
77,2.38
