dropArea,Percentage
1,3.56
2,2.03
3,2.77
4,5.98
5,2.89
6,6.76
7,1.79
8,4.13
9,0.1
10,0.6
11,0.96
12,1.37
13,2.08
14,11.01
15,5.15
16,17.43
17,0.72
18,0.08
19,1.38
20,0.24
21,5.19
22,2.11
23,0.64
24,1.38
25,0.26
26,0.09
27,0.08
28,2.29
29,0.08
30,0.14
31,0.08
32,2.69
33,0.2
34,0.08
35,0.02
36,0.03
37,0.05
38,0.04
39,0.04
40,0.0
41,0.14
42,0.02
43,0.08
44,0.05
45,0.0
46,0.0
47,0.01
48,0.01
49,0.05
50,0.02
51,0.02
52,0.02
53,0.01
54,0.0
55,0.0
56,0.23
57,0.01
58,0.02
59,0.01
60,0.05
61,0.02
62,0.01
63,0.01
64,0.01
65,0.01
66,0.0
67,0.09
68,0.08
69,0.07
70,0.01
71,0.02
72,0.0
73,0.04
74,0.01
75,0.01
76,4.0
77,1.46
78,6.84
