pickupArea,Percentage
1,0.04
2,0.04
3,0.27
4,0.0
5,0.0
6,0.54
7,0.54
8,11.71
9,0.0
10,0.0
11,0.04
12,0.0
13,0.0
14,0.04
15,0.08
16,0.0
17,0.0
18,0.0
19,0.04
20,0.0
21,0.11
22,0.04
23,0.0
24,0.15
25,0.04
26,0.0
27,0.04
28,5.24
29,0.0
30,0.04
31,0.15
32,14.12
33,4.17
34,0.34
35,2.03
36,0.96
37,0.23
38,2.56
39,10.68
40,0.61
41,19.21
42,2.99
43,1.68
44,0.65
45,0.23
46,0.73
47,0.04
48,0.08
49,0.31
50,0.04
51,0.11
52,0.0
53,0.11
54,0.04
55,0.0
56,8.65
57,0.0
58,0.0
59,0.0
60,0.11
61,0.0
62,0.04
63,0.0
64,0.04
65,0.0
66,0.15
67,0.15
68,0.38
69,0.42
70,0.77
71,0.11
72,0.04
73,0.15
74,0.0
75,0.0
76,7.85
77,0.08
