pickupArea,Percentage
1,0.29
2,0.11
3,3.0
4,0.23
5,0.43
6,15.48
7,5.34
8,29.32
9,0.0
10,0.0
11,0.01
12,0.01
13,0.01
14,0.05
15,0.05
16,0.2
17,0.0
18,0.0
19,0.01
20,0.0
21,0.12
22,0.38
23,0.03
24,0.96
25,0.04
26,0.0
27,0.0
28,5.18
29,0.01
30,0.0
31,0.02
32,22.54
33,0.57
34,0.06
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.03
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.86
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,12.36
77,1.29
