pickupArea,Percentage
1,0.28
2,0.03
3,0.62
4,0.01
5,0.02
6,1.03
7,1.11
8,32.88
9,0.0
10,0.0
11,0.22
12,0.01
13,0.01
14,0.01
15,0.01
16,0.01
17,0.0
18,0.0
19,0.0
20,0.0
21,0.01
22,0.07
23,0.01
24,0.55
25,0.01
26,0.0
27,0.01
28,22.12
29,0.01
30,0.0
31,0.02
32,32.36
33,1.81
34,0.07
35,0.02
36,0.0
37,0.01
38,0.0
39,0.01
40,0.0
41,0.04
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.51
57,0.0
58,0.0
59,0.02
60,0.01
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,5.69
77,0.15
78,0.28
