dropArea,Percentage
1,0.28
2,0.09
3,0.94
4,0.14
5,0.06
6,0.91
7,0.4
8,4.21
9,0.0
10,0.11
11,0.09
12,0.03
13,0.2
14,0.06
15,0.03
16,0.23
17,0.03
18,0.03
19,0.03
20,0.03
21,0.14
22,0.37
23,0.51
24,0.97
25,1.4
26,0.48
27,1.74
28,13.07
29,1.79
30,0.97
31,2.76
32,5.44
33,3.39
34,4.73
35,1.94
36,0.28
37,3.22
38,2.11
39,0.46
40,0.63
41,0.8
42,0.57
43,1.17
44,3.33
45,0.26
46,0.31
47,0.14
48,0.4
49,3.99
50,0.74
51,0.91
52,0.03
53,3.19
54,0.28
55,0.0
56,0.97
57,0.0
58,0.06
59,0.11
60,0.54
61,0.4
62,0.06
63,0.03
64,0.2
65,0.63
66,0.37
67,0.57
68,3.25
69,3.47
70,1.0
71,1.17
72,0.46
73,1.82
74,0.26
75,3.59
76,0.34
77,0.43
78,9.91
