pickupArea,Percentage
1,0.1
2,0.08
3,0.37
4,0.07
5,0.06
6,2.94
7,2.38
8,37.17
9,0.0
10,0.01
11,0.01
12,0.01
13,0.01
14,0.06
15,0.02
16,0.03
17,0.0
18,0.0
19,0.02
20,0.0
21,0.05
22,1.62
23,0.12
24,3.81
25,0.01
26,0.01
27,0.02
28,13.42
29,0.03
30,0.01
31,0.06
32,24.64
33,0.67
34,0.05
35,0.01
36,0.0
37,0.0
38,0.01
39,0.0
40,0.0
41,0.03
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.97
57,0.0
58,0.0
59,0.02
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,9.94
77,0.14
