dropArea,Percentage
1,0.71
2,0.4
3,1.03
4,0.64
5,0.71
6,1.35
7,1.19
8,16.52
9,0.0
10,0.08
11,0.16
12,0.79
13,0.32
14,0.16
15,0.0
16,0.71
17,0.0
18,0.0
19,0.08
20,0.0
21,0.24
22,0.32
23,0.56
24,0.71
25,0.32
26,0.16
27,0.08
28,9.05
29,0.32
30,1.27
31,3.26
32,5.0
33,3.73
34,2.54
35,1.91
36,1.35
37,1.03
38,0.64
39,0.79
40,0.24
41,0.64
42,2.86
43,0.95
44,2.38
45,0.16
46,0.08
47,0.0
48,0.48
49,3.89
50,2.22
51,0.79
52,0.0
53,0.0
54,0.24
55,0.0
56,2.86
57,0.16
58,0.16
59,0.95
60,5.0
61,0.95
62,0.0
63,0.0
64,0.56
65,0.0
66,0.24
67,0.16
68,1.51
69,1.99
70,0.32
71,0.24
72,0.08
73,0.56
74,0.08
75,1.83
76,1.43
77,0.32
78,7.55
