pickupArea,Percentage
1,0.0
2,0.0
3,0.12
4,0.0
5,0.0
6,0.61
7,0.24
8,13.2
9,0.0
10,0.0
11,0.12
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.12
22,0.0
23,0.0
24,0.12
25,0.12
26,0.0
27,0.0
28,10.17
29,0.0
30,0.0
31,0.12
32,25.42
33,11.74
34,0.61
35,4.0
36,3.27
37,0.12
38,3.87
39,2.54
40,0.48
41,3.15
42,1.82
43,0.24
44,0.0
45,0.0
46,0.24
47,0.0
48,0.12
49,0.0
50,0.12
51,0.12
52,0.0
53,0.0
54,0.0
55,0.0
56,9.56
57,0.12
58,0.0
59,0.12
60,0.36
61,0.36
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.85
69,0.24
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,4.72
77,0.0
78,0.85
