dropArea,Percentage
1,0.18
2,0.27
3,1.25
4,0.8
5,0.53
6,0.89
7,0.53
8,11.94
9,0.62
10,3.39
11,0.8
12,0.09
13,0.18
14,1.07
15,5.53
16,1.07
17,3.12
18,3.48
19,7.04
20,0.18
21,0.8
22,1.52
23,3.48
24,1.16
25,5.61
26,0.36
27,0.8
28,9.0
29,1.6
30,0.09
31,0.53
32,2.05
33,0.71
34,0.36
35,0.36
36,0.09
37,0.36
38,0.09
39,0.0
40,0.18
41,0.27
42,0.62
43,0.53
44,1.07
45,0.0
46,1.25
47,0.0
48,0.0
49,0.18
50,0.0
51,0.18
52,0.0
53,0.0
54,0.0
55,0.0
56,0.45
57,0.0
58,0.09
59,0.18
60,0.09
61,0.0
62,0.09
63,0.09
64,0.09
65,0.0
66,0.0
67,0.09
68,0.09
69,0.89
70,0.0
71,0.18
72,0.0
73,0.0
74,0.0
75,0.09
76,5.44
77,0.8
78,15.15
