pickupArea,Percentage
1,1.88
2,0.47
3,0.94
4,0.23
5,0.23
6,1.88
7,0.47
8,16.2
9,0.0
10,0.12
11,0.12
12,0.0
13,0.0
14,0.23
15,0.23
16,0.47
17,0.23
18,0.12
19,0.47
20,0.35
21,0.59
22,0.47
23,1.76
24,1.88
25,3.64
26,1.29
27,0.12
28,10.45
29,3.4
30,2.7
31,1.76
32,10.45
33,1.17
34,0.82
35,0.59
36,0.23
37,0.0
38,0.7
39,0.23
40,0.0
41,0.47
42,0.12
43,0.23
44,0.23
45,0.0
46,0.0
47,0.0
48,0.0
49,0.82
50,0.0
51,0.0
52,0.0
53,0.23
54,0.12
55,0.12
56,5.28
57,1.29
58,4.11
59,3.29
60,0.23
61,0.94
62,0.35
63,0.47
64,0.7
65,0.7
66,0.94
67,0.59
68,0.23
69,0.0
70,2.0
71,0.35
72,0.12
73,0.0
74,0.12
75,0.23
76,2.93
77,0.23
78,5.63
