pickupArea,Percentage
1,0.24
2,0.14
3,0.44
4,0.19
5,0.16
6,1.88
7,1.37
8,29.65
9,0.0
10,0.08
11,0.07
12,0.03
13,0.03
14,0.16
15,0.09
16,0.2
17,0.04
18,0.03
19,0.06
20,0.07
21,0.1
22,0.3
23,0.12
24,1.16
25,0.38
26,0.09
27,0.28
28,15.58
29,0.16
30,0.03
31,0.15
32,35.08
33,2.06
34,0.12
35,0.28
36,0.05
37,0.03
38,0.11
39,0.12
40,0.04
41,0.16
42,0.13
43,0.51
44,0.43
45,0.1
46,0.21
47,0.06
48,0.13
49,0.42
50,0.09
51,0.11
52,0.04
53,0.24
54,0.05
55,0.01
56,0.61
57,0.01
58,0.02
59,0.01
60,0.06
61,0.03
62,0.01
63,0.01
64,0.02
65,0.01
66,0.04
67,0.08
68,0.08
69,0.23
70,0.1
71,0.28
72,0.03
73,0.23
74,0.03
75,0.11
76,3.8
77,0.36
