pickupArea,Percentage
1,0.32
2,0.2
3,0.61
4,0.09
5,0.1
6,1.67
7,1.06
8,18.19
9,0.0
10,0.09
11,0.06
12,0.06
13,0.43
14,0.14
15,0.04
16,0.19
17,0.03
18,0.07
19,0.14
20,0.13
21,0.28
22,0.62
23,0.26
24,3.03
25,0.83
26,0.25
27,0.25
28,13.83
29,0.8
30,0.61
31,3.32
32,18.51
33,3.13
34,0.42
35,0.33
36,0.1
37,0.09
38,0.3
39,0.07
40,0.14
41,0.32
42,0.61
43,1.95
44,1.9
45,0.25
46,1.04
47,0.23
48,0.56
49,2.45
50,0.43
51,0.62
52,0.1
53,1.4
54,0.33
55,0.17
56,1.39
57,0.09
58,0.09
59,0.17
60,0.59
61,0.16
62,0.03
63,0.07
64,0.3
65,0.12
66,0.17
67,0.36
68,0.49
69,0.96
70,0.71
71,1.25
72,0.28
73,1.27
74,0.1
75,0.62
76,3.27
77,0.22
78,4.14
