dropArea,Percentage
1,0.2
2,0.2
3,4.94
4,0.0
5,0.0
6,0.4
7,0.2
8,3.95
9,0.0
10,0.2
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.2
23,0.4
24,1.38
25,0.59
26,0.4
27,1.19
28,10.28
29,2.17
30,0.79
31,0.99
32,2.77
33,1.98
34,2.37
35,1.58
36,0.59
37,0.79
38,1.98
39,4.15
40,2.17
41,5.34
42,11.46
43,1.98
44,3.16
45,0.59
46,0.59
47,0.2
48,0.79
49,1.78
50,0.0
51,1.19
52,0.0
53,0.2
54,0.0
55,0.0
56,1.58
57,0.0
58,0.0
59,0.2
60,0.2
61,1.58
62,0.0
63,0.4
64,0.4
65,0.2
66,1.98
67,1.58
68,7.11
69,3.16
70,1.19
71,3.95
72,0.2
73,0.79
74,0.0
75,0.4
76,0.99
77,0.0
