pickupArea,Percentage
1,2.59
2,5.71
3,4.76
4,11.27
5,2.96
6,4.2
7,1.19
8,7.55
9,0.0
10,0.29
11,1.53
12,0.51
13,3.54
14,13.39
15,1.28
16,13.45
17,0.25
18,0.06
19,0.66
20,0.24
21,1.72
22,1.15
23,0.32
24,1.84
25,0.27
26,0.04
27,0.04
28,2.59
29,0.37
30,0.01
31,0.09
32,3.52
33,0.26
34,0.02
35,0.01
36,0.0
37,0.01
38,0.05
39,0.0
40,0.0
41,0.09
42,0.01
43,0.02
44,0.04
45,0.0
46,0.01
47,0.0
48,0.01
49,0.05
50,0.0
51,0.0
52,0.0
53,0.01
54,0.01
55,0.0
56,0.21
57,0.04
58,0.01
59,0.01
60,0.01
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.04
68,0.05
69,0.01
70,0.0
71,0.03
72,0.01
73,0.02
74,0.0
75,0.02
76,4.85
77,1.77
78,4.91
